time,stage,epoch,lr,train_loss,best_key,val_best,psnr_sr_rgb_sh0,psnr_sr_y_sh0,psnr_bi_rgb_sh0,psnr_bi_y_sh0,ssim_sr_rgb_sh0,ssim_bi_rgb_sh0,note
2026-03-12 06:40:40,s1_fp32,561,1.2168859907892904e-05,0.022302849646657706,psnr_sr_rgb_sh0,30.256852073952146,30.256852073952146,30.39427897085435,28.411482217395942,28.491558444822328,0.8622655779123306,0.8190449512004853,val
2026-03-12 06:41:21,s1_fp32,562,1.1539263479964535e-05,0.02297513311728835,psnr_sr_rgb_sh0,30.256910726488453,30.256910726488453,30.394332131043434,28.411482217395942,28.491558444822328,0.8622647392749786,0.8190449512004853,val
2026-03-12 06:42:02,s1_fp32,563,1.0926199633097156e-05,0.022920772917568683,psnr_sr_rgb_sh0,30.256924479104057,30.256924479104057,30.39434020466951,28.411482217395942,28.491558444822328,0.8622653079032898,0.8190449512004853,val
2026-03-12 06:42:43,s1_fp32,564,1.0329689117224261e-05,0.02171528635546565,psnr_sr_rgb_sh0,30.256924039023467,30.256924039023467,30.394348755839868,28.411482217395942,28.491558444822328,0.8622684246301651,0.8190449512004853,val
2026-03-12 06:43:24,s1_fp32,565,9.749752122010347e-06,0.022841201461851597,psnr_sr_rgb_sh0,30.25693759995535,30.25693759995535,30.394351551866457,28.411482217395942,28.491558444822328,0.8622691321372986,0.8190449512004853,val
2026-03-12 06:44:04,s1_fp32,566,9.186408276168012e-06,0.02283994620665908,psnr_sr_rgb_sh0,30.256953352012697,30.256953352012697,30.394371269553332,28.411482217395942,28.491558444822328,0.8622698765993119,0.8190449512004853,val
2026-03-12 06:44:45,s1_fp32,567,8.639676646793382e-06,0.022278098557144403,psnr_sr_rgb_sh0,30.256933598946603,30.256933598946603,30.39434170004529,28.411482217395942,28.491558444822328,0.8622697615623474,0.8190449512004853,val
2026-03-12 06:45:26,s1_fp32,568,8.109575738720621e-06,0.02277216348797083,psnr_sr_rgb_sh0,30.256978093774475,30.256978093774475,30.394396313353546,28.411482217395942,28.491558444822328,0.8622687184810638,0.8190449512004853,val
2026-03-12 06:46:07,s1_fp32,569,7.59612349389599e-06,0.022319932021200656,psnr_sr_rgb_sh0,30.257013703361118,30.257013703361118,30.394436142170722,28.411482217395942,28.491558444822328,0.8622660726308823,0.8190449512004853,val
2026-03-12 06:46:48,s1_fp32,570,7.099337290770169e-06,0.02266386857256293,psnr_sr_rgb_sh0,30.257032273388603,30.257032273388603,30.39445026896033,28.411482217395942,28.491558444822328,0.8622680413722992,0.8190449512004853,val
2026-03-12 06:47:28,s1_fp32,571,6.61923394371039e-06,0.021752678751945496,psnr_sr_rgb_sh0,30.257007252009185,30.257007252009185,30.39444363581549,28.411482217395942,28.491558444822328,0.862268618941307,0.8190449512004853,val
2026-03-12 06:48:09,s1_fp32,572,6.15582970243117e-06,0.022596262730658054,psnr_sr_rgb_sh0,30.257029910580417,30.257029910580417,30.394454152652525,28.411482217395942,28.491558444822328,0.8622678643465043,0.8190449512004853,val
2026-03-12 06:48:49,s1_fp32,573,5.709140251444201e-06,0.022676462549716236,psnr_sr_rgb_sh0,30.256961372514635,30.256961372514635,30.394368664554907,28.411482217395942,28.491558444822328,0.8622659093141556,0.8190449512004853,val
2026-03-12 06:49:30,s1_fp32,574,5.279180709527765e-06,0.02272818498313427,psnr_sr_rgb_sh0,30.2569308767808,30.2569308767808,30.394337140712793,28.411482217395942,28.491558444822328,0.8622650569677353,0.8190449512004853,val
2026-03-12 06:50:10,s1_fp32,575,4.865965629214819e-06,0.022194139286875726,psnr_sr_rgb_sh0,30.256947473804225,30.256947473804225,30.394369315977244,28.411482217395942,28.491558444822328,0.8622681164741516,0.8190449512004853,val
2026-03-12 06:50:51,s1_fp32,576,4.469508996300664e-06,0.022001885268837215,psnr_sr_rgb_sh0,30.256936524112312,30.256936524112312,30.394349131408053,28.411482217395942,28.491558444822328,0.8622693639993667,0.8190449512004853,val
2026-03-12 06:51:32,s1_fp32,577,4.089824229369155e-06,0.02204618001356721,psnr_sr_rgb_sh0,30.25698626997797,30.25698626997797,30.394378077194464,28.411482217395942,28.491558444822328,0.8622715842723846,0.8190449512004853,val
2026-03-12 06:52:13,s1_fp32,578,3.7269241793390084e-06,0.022640870623290538,psnr_sr_rgb_sh0,30.257050122196862,30.257050122196862,30.394442229806756,28.411482217395942,28.491558444822328,0.8622713536024094,0.8190449512004853,val
2026-03-12 06:52:54,s1_fp32,579,3.3808211290284885e-06,0.022273880057036878,psnr_sr_rgb_sh0,30.25702100382869,30.25702100382869,30.394429789061615,28.411482217395942,28.491558444822328,0.8622704893350601,0.8190449512004853,val
2026-03-12 06:53:35,s1_fp32,580,3.0515267927400113e-06,0.022218950279057025,psnr_sr_rgb_sh0,30.256987958789974,30.256987958789974,30.39439357952817,28.411482217395942,28.491558444822328,0.8622691303491592,0.8190449512004853,val
2026-03-12 06:54:16,s1_fp32,581,2.739052315863355e-06,0.02207243949174881,psnr_sr_rgb_sh0,30.25702929348715,30.25702929348715,30.394449824531506,28.411482217395942,28.491558444822328,0.8622701078653335,0.8190449512004853,val
2026-03-12 06:54:56,s1_fp32,582,2.4434082744984598e-06,0.022994111124426127,psnr_sr_rgb_sh0,30.257087098355374,30.257087098355374,30.394513497917114,28.411482217395942,28.491558444822328,0.8622692966461182,0.8190449512004853,val
2026-03-12 06:55:37,s1_fp32,583,2.1646046750978256e-06,0.022151910457760094,psnr_sr_rgb_sh0,30.257095426736104,30.257095426736104,30.394541924113717,28.411482217395942,28.491558444822328,0.8622702330350875,0.8190449512004853,val
2026-03-12 06:56:18,s1_fp32,584,1.9026509541272275e-06,0.023007560428231953,psnr_sr_rgb_sh0,30.257017949772198,30.257017949772198,30.394464050681872,28.411482217395942,28.491558444822328,0.8622681564092636,0.8190449512004853,val
2026-03-12 06:56:59,s1_fp32,585,1.6575559777469718e-06,0.021900271344929934,psnr_sr_rgb_sh0,30.25699928844124,30.25699928844124,30.394441332593196,28.411482217395942,28.491558444822328,0.8622681629657746,0.8190449512004853,val
2026-03-12 06:57:40,s1_fp32,586,1.429328041511302e-06,0.022410990167409182,psnr_sr_rgb_sh0,30.257009344399208,30.257009344399208,30.394446877698506,28.411482217395942,28.491558444822328,0.8622669738531112,0.8190449512004853,val
2026-03-12 06:58:21,s1_fp32,587,1.2179748700879012e-06,0.022221548426896335,psnr_sr_rgb_sh0,30.257058364649925,30.257058364649925,30.39449007834867,28.411482217395942,28.491558444822328,0.8622688484191895,0.8190449512004853,val
2026-03-12 06:59:01,s1_fp32,588,1.023503616996324e-06,0.0224067834764719,psnr_sr_rgb_sh0,30.257114887381466,30.257114887381466,30.394541595369432,28.411482217395942,28.491558444822328,0.8622736501693725,0.8190449512004853,val
2026-03-12 06:59:42,s1_fp32,589,8.459208643659122e-07,0.022325109019875528,psnr_sr_rgb_sh0,30.257178306463075,30.257178306463075,30.394598555152243,28.411482217395942,28.491558444822328,0.8622748392820359,0.8190449512004853,val
2026-03-12 07:00:23,s1_fp32,590,6.852326227130834e-07,0.022172749526798725,psnr_sr_rgb_sh0,30.257176637940855,30.257176637940855,30.394581904591824,28.411482217395942,28.491558444822328,0.8622756624221801,0.8190449512004853,val
2026-03-12 07:01:03,s1_fp32,591,5.41444330737717e-07,0.021717678289860487,psnr_sr_rgb_sh0,30.25711649141609,30.25711649141609,30.394534473891877,28.411482217395942,28.491558444822328,0.8622747248411179,0.8190449512004853,val
